Transactions Id,Sale Date,Sale Time,Customer Id,Gender,Age,Category,Quantity,Price Per Unit,Cost of Goods Sold,Total Sale
1530,10-12-2022,08:17:00,93,Female,18.0,Electronics,4.0,30.0,12.3,120.0
1531,22-09-2022,13:19:00,56,Male,31.0,Electronics,1.0,500.0,250.0,500.0
1532,23-03-2022,22:48:00,51,Female,64.0,Clothing,4.0,30.0,15.6,120.0
1533,29-10-2022,19:35:00,67,Male,19.0,Electronics,3.0,500.0,255.0,1500.0
1534,13-06-2022,19:44:00,72,Male,45.0,Clothing,2.0,500.0,270.0,1000.0
1535,18-12-2023,15:31:00,52,Male,47.0,Beauty,3.0,30.0,9.9,90.0
1536,11-05-2022,07:23:00,14,Female,55.0,Beauty,4.0,30.0,13.5,120.0
1537,29-11-2022,17:57:00,116,Female,21.0,Beauty,1.0,500.0,140.0,500.0
1538,12-09-2022,20:57:00,21,Male,18.0,Clothing,3.0,50.0,53.5,150.0
1539,06-12-2022,21:52:00,96,Male,25.0,Beauty,1.0,500.0,170.0,500.0
1540,12-10-2023,16:51:00,115,Female,46.0,Electronics,3.0,300.0,147.0,900.0
1541,02-10-2023,22:17:00,57,Male,56.0,Beauty,1.0,500.0,195.0,500.0
1542,17-05-2023,20:30:00,147,Female,20.0,Beauty,1.0,50.0,14.5,50.0
1543,03-10-2022,22:40:00,73,Male,49.0,Beauty,2.0,300.0,123.0,600.0
1544,16-12-2022,15:58:00,70,Female,27.0,Electronics,1.0,25.0,11.25,25.0
1545,15-07-2023,18:21:00,16,Male,27.0,Clothing,2.0,25.0,8.25,50.0
1546,18-12-2022,19:06:00,93,Female,36.0,Electronics,4.0,50.0,48.0,200.0
1547,11-08-2022,06:39:00,142,Male,63.0,Clothing,4.0,500.0,235.0,2000.0
1548,13-01-2023,08:15:00,1,Female,51.0,Clothing,2.0,30.0,12.6,60.0
1549,15-11-2023,19:25:00,109,Female,50.0,Beauty,2.0,50.0,14.5,100.0
1550,30-09-2022,13:11:00,73,Male,40.0,Clothing,3.0,300.0,147.0,900.0
1551,12-11-2023,22:36:00,84,Male,45.0,Electronics,3.0,300.0,81.0,900.0
1552,25-09-2022,12:11:00,55,Female,49.0,Electronics,3.0,25.0,13.0,75.0
1553,29-01-2023,08:46:00,42,Male,24.0,Clothing,4.0,300.0,99.0,1200.0
1554,27-11-2023,19:55:00,83,Female,46.0,Beauty,3.0,50.0,15.5,150.0
1555,19-12-2022,18:54:00,55,Male,25.0,Beauty,1.0,300.0,312.0,300.0
1556,17-05-2023,19:13:00,35,Female,18.0,Electronics,1.0,50.0,22.5,50.0
1557,04-08-2022,17:01:00,14,Female,20.0,Beauty,3.0,30.0,10.2,90.0
1558,22-12-2022,20:37:00,91,Female,41.0,Clothing,1.0,25.0,27.75,25.0
1559,20-08-2022,07:40:00,49,Female,40.0,Clothing,4.0,300.0,144.0,1200.0
1560,13-11-2022,17:16:00,91,Female,25.0,Electronics,1.0,50.0,18.5,50.0
1561,17-09-2023,19:38:00,16,Female,64.0,Clothing,4.0,500.0,170.0,2000.0
1562,26-11-2023,10:21:00,5,Male,54.0,Electronics,2.0,25.0,12.75,50.0
1563,13-10-2022,17:44:00,22,Male,20.0,Clothing,2.0,30.0,15.3,60.0
1564,04-10-2022,22:55:00,115,Male,50.0,Electronics,2.0,50.0,49.5,100.0
1565,04-09-2023,20:45:00,74,Female,45.0,Beauty,2.0,30.0,11.1,60.0
1566,03-10-2022,18:17:00,56,Female,64.0,Clothing,1.0,30.0,15.6,30.0
1567,07-04-2023,17:10:00,76,Female,25.0,Clothing,3.0,300.0,162.0,900.0
1568,09-10-2022,22:34:00,51,Female,51.0,Electronics,1.0,300.0,336.0,300.0
1569,30-11-2023,21:07:00,35,Male,52.0,Electronics,4.0,50.0,18.0,200.0
1570,15-06-2023,22:32:00,109,Male,49.0,Clothing,1.0,500.0,170.0,500.0
1571,08-11-2022,14:55:00,105,Female,41.0,Electronics,1.0,50.0,25.0,50.0
1572,18-06-2023,22:20:00,1,Male,31.0,Clothing,4.0,500.0,175.0,2000.0
1573,13-10-2022,21:45:00,148,Male,49.0,Beauty,2.0,30.0,31.2,60.0
1574,26-10-2022,21:51:00,150,Female,63.0,Electronics,2.0,25.0,24.75,50.0
1575,28-07-2023,11:54:00,26,Male,60.0,Clothing,2.0,50.0,22.5,100.0
1576,14-12-2022,18:34:00,108,Female,33.0,Beauty,3.0,50.0,27.5,150.0
1577,11-09-2022,06:22:00,145,Male,21.0,Beauty,4.0,500.0,160.0,2000.0
1578,20-11-2023,18:43:00,66,Female,54.0,Clothing,4.0,30.0,12.0,120.0
1579,28-09-2023,17:38:00,119,Female,38.0,Electronics,1.0,30.0,28.8,30.0
1580,21-09-2023,15:47:00,105,Female,31.0,Clothing,3.0,500.0,250.0,1500.0
1581,20-12-2022,18:57:00,108,Female,48.0,Beauty,2.0,30.0,9.9,60.0
1582,17-10-2023,19:12:00,56,Male,35.0,Clothing,3.0,300.0,114.0,900.0
1583,12-11-2023,22:54:00,102,Female,24.0,Electronics,4.0,25.0,13.0,100.0
1584,03-09-2022,11:07:00,62,Female,27.0,Beauty,4.0,50.0,16.5,200.0
1585,05-10-2023,20:00:00,2,Female,24.0,Clothing,1.0,25.0,7.25,25.0
1586,04-11-2022,16:25:00,59,Male,50.0,Electronics,1.0,50.0,14.0,50.0
1587,05-11-2022,20:06:00,140,Female,40.0,Beauty,4.0,300.0,105.0,1200.0
1588,25-06-2023,21:29:00,4,Male,38.0,Electronics,2.0,30.0,13.2,60.0
1589,01-07-2023,06:30:00,5,Female,36.0,Beauty,2.0,500.0,145.0,1000.0
1590,10-08-2023,09:39:00,142,Male,36.0,Clothing,3.0,300.0,147.0,900.0
1591,29-09-2022,11:00:00,62,Male,53.0,Electronics,4.0,25.0,7.0,100.0
1592,16-03-2022,09:08:00,81,Female,46.0,Beauty,4.0,500.0,155.0,2000.0
1593,24-02-2023,22:39:00,5,Male,35.0,Electronics,2.0,30.0,14.4,60.0
1594,01-10-2023,19:02:00,31,Female,19.0,Electronics,2.0,300.0,345.0,600.0
1595,04-10-2023,17:44:00,115,Female,18.0,Clothing,4.0,500.0,255.0,2000.0
1596,28-03-2022,06:22:00,7,Female,64.0,Electronics,1.0,300.0,141.0,300.0
1597,28-08-2023,18:21:00,32,Male,22.0,Beauty,4.0,300.0,78.0,1200.0
1598,15-01-2023,19:17:00,126,Male,37.0,Beauty,4.0,30.0,9.9,120.0
1599,24-10-2022,17:23:00,110,Female,28.0,Beauty,2.0,50.0,20.5,100.0
1600,18-12-2022,17:44:00,67,Female,59.0,Beauty,2.0,500.0,575.0,1000.0
1601,14-09-2023,11:48:00,1,Male,19.0,Clothing,1.0,30.0,13.5,30.0
1602,01-12-2022,15:17:00,86,Female,20.0,Electronics,1.0,300.0,126.0,300.0
1603,04-12-2023,20:50:00,132,Female,40.0,Clothing,3.0,30.0,13.2,90.0
1604,29-12-2022,18:43:00,2,Female,29.0,Electronics,4.0,50.0,56.0,200.0
1605,24-01-2022,19:39:00,2,Male,37.0,Electronics,2.0,500.0,165.0,1000.0
1606,19-10-2023,19:52:00,2,Male,22.0,Electronics,1.0,50.0,26.5,50.0
1607,16-01-2023,10:18:00,53,Male,54.0,Clothing,3.0,25.0,7.75,75.0
1608,26-09-2023,21:01:00,87,Female,55.0,Electronics,3.0,500.0,265.0,1500.0
1609,05-10-2023,13:58:00,81,Female,47.0,Clothing,2.0,50.0,22.5,100.0
1610,23-11-2022,10:18:00,1,Female,26.0,Beauty,2.0,300.0,102.0,600.0
1611,17-11-2022,07:30:00,125,Male,51.0,Beauty,3.0,500.0,180.0,1500.0
1612,18-12-2022,21:14:00,140,Female,61.0,Electronics,1.0,500.0,230.0,500.0
1613,14-12-2023,21:58:00,4,Female,52.0,Clothing,3.0,30.0,9.9,90.0
1614,23-08-2023,11:37:00,135,Female,39.0,Beauty,4.0,300.0,105.0,1200.0
1615,17-11-2022,13:43:00,82,Female,61.0,Clothing,4.0,25.0,13.5,100.0
1616,22-09-2022,18:41:00,121,Male,41.0,Clothing,2.0,50.0,59.0,100.0
1617,01-05-2022,17:09:00,77,Male,34.0,Electronics,1.0,30.0,35.1,30.0
1618,15-09-2022,06:27:00,118,Female,27.0,Beauty,1.0,50.0,13.5,50.0
1619,20-10-2022,18:07:00,61,Male,47.0,Electronics,4.0,25.0,24.25,100.0
1620,03-02-2023,22:48:00,5,Male,63.0,Electronics,3.0,25.0,7.75,75.0
1621,22-09-2022,10:49:00,2,Female,40.0,Beauty,2.0,500.0,160.0,1000.0
1622,22-04-2023,21:28:00,54,Female,49.0,Beauty,3.0,25.0,11.75,75.0
1623,05-03-2023,06:14:00,76,Male,34.0,Clothing,3.0,50.0,22.0,150.0
1624,18-11-2022,20:48:00,121,Female,34.0,Beauty,3.0,300.0,363.0,900.0
1625,27-09-2023,16:36:00,52,Male,31.0,Clothing,1.0,300.0,147.0,300.0
1626,10-10-2022,19:13:00,19,Female,26.0,Clothing,4.0,500.0,495.0,2000.0
1627,18-11-2022,17:21:00,84,Male,57.0,Clothing,1.0,50.0,60.0,50.0
1628,28-12-2022,22:23:00,51,Female,19.0,Beauty,4.0,50.0,58.5,200.0
1629,17-02-2022,20:18:00,144,Male,62.0,Electronics,2.0,25.0,10.75,50.0
1630,22-05-2022,17:22:00,95,Male,42.0,Clothing,2.0,50.0,16.0,100.0
1631,01-11-2022,19:11:00,75,Male,56.0,Electronics,3.0,30.0,12.3,90.0
1632,19-10-2022,18:16:00,29,Female,26.0,Electronics,4.0,25.0,24.75,100.0
1633,31-12-2022,18:18:00,152,Male,39.0,Beauty,4.0,30.0,11.4,120.0
1634,03-11-2023,17:18:00,90,Male,60.0,Electronics,4.0,500.0,520.0,2000.0
1635,17-04-2023,18:08:00,36,Female,63.0,Electronics,3.0,300.0,159.0,900.0
1636,22-07-2023,11:26:00,50,Female,21.0,Beauty,3.0,500.0,150.0,1500.0
1637,25-10-2022,20:50:00,97,Male,43.0,Clothing,2.0,300.0,297.0,600.0
1638,13-08-2022,18:26:00,37,Male,46.0,Electronics,1.0,500.0,155.0,500.0
1639,20-12-2023,18:13:00,5,Female,62.0,Beauty,4.0,50.0,24.0,200.0
1640,10-06-2023,19:44:00,5,Female,51.0,Electronics,4.0,30.0,14.1,120.0
1641,01-09-2022,17:41:00,65,Female,40.0,Electronics,1.0,300.0,165.0,300.0
1642,27-12-2023,18:30:00,4,Female,54.0,Clothing,4.0,25.0,11.5,100.0
1643,17-10-2023,21:47:00,12,Female,28.0,Electronics,3.0,30.0,33.3,90.0
1644,11-09-2022,19:32:00,124,Male,23.0,Beauty,3.0,25.0,28.75,75.0
1645,12-10-2023,17:27:00,109,Female,35.0,Electronics,4.0,30.0,9.0,120.0
1646,18-01-2023,19:43:00,1,Male,38.0,Clothing,3.0,30.0,15.6,90.0
1647,01-05-2023,20:26:00,5,Male,59.0,Clothing,3.0,500.0,240.0,1500.0
1648,10-07-2023,17:18:00,16,Male,53.0,Beauty,4.0,300.0,87.0,1200.0
1649,21-10-2022,07:44:00,72,Female,58.0,Clothing,2.0,300.0,75.0,600.0
1650,23-09-2022,16:24:00,89,Male,55.0,Electronics,1.0,30.0,10.8,30.0
1651,04-12-2022,21:29:00,155,Male,51.0,Clothing,3.0,50.0,23.5,150.0
1652,16-11-2023,20:00:00,2,Female,34.0,Beauty,2.0,50.0,20.5,100.0
1653,23-07-2023,19:34:00,2,Male,54.0,Clothing,3.0,25.0,12.75,75.0
1654,13-10-2023,20:47:00,111,Male,42.0,Clothing,3.0,25.0,6.25,75.0
1655,28-05-2023,17:57:00,8,Female,55.0,Clothing,1.0,500.0,125.0,500.0
1656,16-09-2023,20:03:00,141,Male,29.0,Beauty,3.0,30.0,35.4,90.0
1657,09-08-2022,10:05:00,61,Male,40.0,Clothing,1.0,25.0,8.0,25.0
1658,10-04-2023,06:08:00,148,Male,59.0,Clothing,1.0,25.0,12.25,25.0
1659,27-07-2023,09:29:00,22,Female,39.0,Electronics,1.0,30.0,9.0,30.0
1660,23-09-2023,20:27:00,2,Female,38.0,Beauty,2.0,500.0,160.0,1000.0
1661,07-07-2023,19:18:00,20,Female,44.0,Clothing,4.0,25.0,6.25,100.0
1662,20-12-2023,12:38:00,106,Male,48.0,Beauty,2.0,500.0,240.0,1000.0
1663,07-12-2023,07:04:00,33,Male,23.0,Clothing,4.0,300.0,81.0,1200.0
1664,12-12-2023,16:44:00,99,Female,44.0,Clothing,4.0,500.0,245.0,2000.0
1665,01-11-2023,19:38:00,4,Male,57.0,Clothing,1.0,50.0,14.0,50.0
1666,08-12-2022,10:10:00,125,Male,51.0,Electronics,3.0,50.0,21.0,150.0
1667,04-07-2022,19:09:00,40,Female,29.0,Electronics,1.0,500.0,125.0,500.0
1668,13-03-2023,21:40:00,132,Female,62.0,Electronics,3.0,50.0,14.0,150.0
1669,04-08-2022,22:28:00,83,Male,24.0,Beauty,4.0,300.0,123.0,1200.0
1670,24-10-2023,21:32:00,58,Male,27.0,Beauty,1.0,30.0,34.2,30.0
1671,28-02-2023,20:55:00,47,Male,62.0,Electronics,3.0,50.0,62.5,150.0
1672,28-03-2023,22:34:00,87,Female,34.0,Beauty,2.0,50.0,15.5,100.0
1673,14-06-2022,07:36:00,42,Female,43.0,Clothing,3.0,500.0,185.0,1500.0
1674,22-11-2023,09:21:00,1,Female,38.0,Clothing,1.0,300.0,123.0,300.0
1675,17-05-2022,19:55:00,152,Female,45.0,Clothing,2.0,30.0,16.2,60.0
1676,21-09-2023,20:22:00,91,Male,63.0,Electronics,3.0,500.0,210.0,1500.0
1677,02-10-2022,20:51:00,84,Female,19.0,Beauty,3.0,500.0,490.0,1500.0
1678,16-09-2022,13:44:00,99,Female,60.0,Electronics,3.0,300.0,102.0,900.0
1679,23-09-2022,08:08:00,71,Female,18.0,Beauty,3.0,30.0,15.3,90.0
1680,03-09-2023,17:12:00,72,Female,53.0,Clothing,3.0,300.0,324.0,900.0
1681,09-11-2022,19:32:00,53,Female,43.0,Electronics,2.0,30.0,11.1,60.0
1682,30-12-2022,19:30:00,71,Male,46.0,Beauty,4.0,300.0,315.0,1200.0
1683,04-05-2022,07:19:00,98,Male,38.0,Beauty,2.0,500.0,220.0,1000.0
1684,23-01-2023,21:40:00,43,Female,28.0,Clothing,2.0,500.0,200.0,1000.0
1685,20-04-2022,20:32:00,76,Male,57.0,Electronics,2.0,25.0,8.75,50.0
1686,10-12-2023,20:41:00,151,Female,28.0,Electronics,4.0,50.0,26.0,200.0
1687,17-02-2023,22:27:00,102,Female,53.0,Electronics,1.0,300.0,81.0,300.0
1688,17-12-2022,17:25:00,150,Male,56.0,Clothing,4.0,25.0,26.5,100.0
1689,19-12-2023,20:54:00,114,Male,57.0,Electronics,2.0,50.0,47.5,100.0
1690,05-09-2023,17:36:00,101,Female,52.0,Clothing,3.0,300.0,369.0,900.0
1691,07-01-2023,20:01:00,1,Female,51.0,Clothing,3.0,30.0,13.5,90.0
1692,11-10-2023,19:50:00,103,Female,64.0,Clothing,2.0,50.0,59.5,100.0
1693,20-02-2023,18:21:00,1,Male,41.0,Beauty,3.0,500.0,130.0,1500.0
1694,10-01-2023,19:22:00,4,Female,39.0,Electronics,2.0,25.0,9.75,50.0
1695,21-09-2023,20:51:00,85,Female,22.0,Electronics,3.0,50.0,23.0,150.0
1696,21-11-2022,17:59:00,24,Female,50.0,Clothing,4.0,50.0,55.0,200.0
1697,18-12-2022,08:22:00,54,Male,53.0,Clothing,1.0,500.0,265.0,500.0
1698,07-04-2022,21:50:00,146,Female,64.0,Electronics,1.0,300.0,105.0,300.0
1699,29-07-2023,21:45:00,23,Female,37.0,Clothing,4.0,30.0,12.9,120.0
1700,27-09-2023,16:10:00,87,Male,36.0,Electronics,4.0,500.0,210.0,2000.0
1701,13-10-2023,15:09:00,62,Female,52.0,Beauty,2.0,30.0,15.9,60.0
1702,31-07-2023,21:54:00,102,Female,60.0,Clothing,2.0,300.0,87.0,600.0
1703,10-06-2023,08:36:00,2,Male,34.0,Electronics,2.0,50.0,17.0,100.0
1704,16-09-2022,20:07:00,155,Female,62.0,Clothing,3.0,30.0,30.3,90.0
1705,14-08-2022,08:32:00,94,Male,60.0,Electronics,2.0,25.0,8.75,50.0
1706,16-10-2022,18:04:00,57,Male,51.0,Electronics,4.0,25.0,11.75,100.0
1707,17-09-2023,18:35:00,144,Female,26.0,Clothing,1.0,500.0,535.0,500.0
1708,08-02-2022,07:47:00,41,Female,43.0,Beauty,3.0,300.0,162.0,900.0
1709,13-09-2023,20:22:00,97,Female,19.0,Electronics,2.0,500.0,185.0,1000.0
1710,23-10-2022,20:14:00,104,Female,26.0,Electronics,3.0,500.0,610.0,1500.0
1711,22-09-2023,20:33:00,113,Male,26.0,Electronics,3.0,500.0,570.0,1500.0
1712,25-11-2023,16:37:00,92,Female,57.0,Beauty,2.0,25.0,8.75,50.0
1713,03-10-2022,10:10:00,90,Male,34.0,Beauty,3.0,25.0,10.75,75.0
1714,23-11-2022,06:07:00,111,Female,18.0,Clothing,1.0,500.0,245.0,500.0
1715,30-12-2022,19:35:00,89,Female,42.0,Beauty,4.0,25.0,9.75,100.0
1716,12-02-2022,19:16:00,39,Female,60.0,Clothing,4.0,300.0,87.0,1200.0
1717,12-01-2023,09:40:00,21,Male,57.0,Clothing,1.0,500.0,175.0,500.0
1718,25-10-2023,19:03:00,20,Female,59.0,Beauty,3.0,25.0,25.5,75.0
1719,28-12-2023,07:29:00,4,Female,42.0,Clothing,2.0,30.0,10.8,60.0
1720,10-10-2022,08:51:00,28,Female,56.0,Beauty,3.0,500.0,190.0,1500.0
1721,21-01-2023,22:42:00,3,Female,52.0,Clothing,1.0,500.0,215.0,500.0
1722,30-01-2022,20:38:00,22,Male,20.0,Beauty,3.0,300.0,159.0,900.0
1723,10-02-2022,17:43:00,40,Female,54.0,Beauty,4.0,50.0,18.0,200.0
1724,15-09-2023,20:53:00,4,Male,61.0,Clothing,3.0,50.0,17.0,150.0
1725,16-05-2022,21:02:00,109,Male,61.0,Electronics,1.0,300.0,105.0,300.0
1726,26-06-2023,18:12:00,13,Male,47.0,Clothing,4.0,300.0,93.0,1200.0
1727,08-08-2023,21:06:00,72,Male,55.0,Beauty,3.0,300.0,75.0,900.0
1728,23-05-2023,22:30:00,77,Male,51.0,Electronics,3.0,50.0,25.0,150.0
1729,22-11-2023,18:55:00,82,Male,29.0,Clothing,4.0,300.0,81.0,1200.0
1730,14-08-2023,19:17:00,116,Female,36.0,Clothing,2.0,25.0,10.75,50.0
1731,19-12-2023,17:41:00,3,Male,54.0,Clothing,4.0,500.0,195.0,2000.0
1732,25-02-2022,07:05:00,55,Male,61.0,Electronics,2.0,500.0,215.0,1000.0
1733,03-09-2023,20:52:00,146,Male,34.0,Beauty,1.0,30.0,36.6,30.0
1734,28-02-2022,08:58:00,72,Female,27.0,Clothing,1.0,30.0,14.4,30.0
1735,05-09-2023,17:26:00,86,Female,64.0,Clothing,4.0,500.0,505.0,2000.0
1736,28-08-2022,08:57:00,87,Male,29.0,Clothing,4.0,25.0,10.25,100.0
1737,14-11-2022,22:32:00,40,Female,33.0,Clothing,1.0,50.0,14.0,50.0
1738,12-11-2023,21:33:00,1,Male,41.0,Clothing,2.0,50.0,16.0,100.0
1739,25-10-2023,17:52:00,67,Male,36.0,Beauty,1.0,25.0,11.25,25.0
1740,16-07-2022,06:01:00,66,Female,25.0,Beauty,4.0,50.0,27.0,200.0
1741,02-09-2023,20:47:00,70,Male,48.0,Clothing,1.0,300.0,132.0,300.0
1742,22-11-2022,08:25:00,18,Female,38.0,Electronics,4.0,500.0,220.0,2000.0
1743,26-10-2022,09:37:00,47,Female,34.0,Beauty,4.0,500.0,250.0,2000.0
1744,07-07-2023,21:49:00,4,Male,40.0,Electronics,1.0,25.0,8.75,25.0
1745,28-09-2023,10:38:00,4,Male,54.0,Beauty,2.0,50.0,21.0,100.0
1746,13-06-2022,07:59:00,88,Female,33.0,Clothing,3.0,30.0,10.8,90.0
1747,05-09-2023,18:22:00,87,Male,23.0,Beauty,1.0,30.0,16.2,30.0
1748,02-03-2023,10:24:00,119,Male,25.0,Clothing,3.0,50.0,15.5,150.0
1749,07-05-2023,19:55:00,2,Male,42.0,Beauty,1.0,30.0,9.0,30.0
1750,20-01-2022,10:10:00,138,Female,35.0,Clothing,3.0,25.0,7.25,75.0
1751,27-12-2023,22:09:00,99,Female,42.0,Clothing,2.0,25.0,30.25,50.0
1752,21-10-2023,13:01:00,79,Male,29.0,Clothing,2.0,50.0,14.5,100.0
1753,17-07-2022,07:40:00,28,Female,32.0,Clothing,1.0,30.0,10.5,30.0
1754,01-12-2022,21:03:00,107,Female,43.0,Electronics,4.0,25.0,28.5,100.0
1755,23-05-2023,21:47:00,2,Female,58.0,Clothing,3.0,25.0,8.0,75.0
1756,12-05-2022,22:16:00,119,Female,62.0,Electronics,4.0,300.0,297.0,1200.0
1757,29-09-2023,16:42:00,50,Female,43.0,Electronics,4.0,300.0,132.0,1200.0
1758,22-07-2023,18:19:00,3,Male,64.0,Clothing,4.0,25.0,7.5,100.0
1759,03-11-2022,17:27:00,102,Male,49.0,Electronics,2.0,50.0,23.0,100.0
1760,23-08-2023,07:26:00,44,Male,27.0,Beauty,1.0,500.0,230.0,500.0
1761,09-12-2023,18:46:00,72,Female,33.0,Clothing,1.0,500.0,200.0,500.0
1762,15-11-2023,18:43:00,81,Female,24.0,Electronics,2.0,25.0,11.0,50.0
1763,30-06-2022,11:37:00,93,Male,34.0,Clothing,2.0,25.0,13.5,50.0
1764,02-11-2023,11:04:00,13,Female,40.0,Clothing,1.0,25.0,11.75,25.0
1765,18-10-2022,22:49:00,13,Male,43.0,Clothing,4.0,50.0,16.0,200.0
1766,22-11-2022,06:08:00,6,Male,38.0,Electronics,3.0,300.0,129.0,900.0
1767,10-12-2022,17:35:00,87,Male,39.0,Beauty,3.0,25.0,28.25,75.0
1768,31-07-2022,09:52:00,85,Female,24.0,Beauty,3.0,25.0,8.75,75.0
1769,08-10-2023,22:50:00,116,Female,31.0,Electronics,4.0,30.0,9.3,120.0
1770,30-11-2023,20:08:00,65,Male,32.0,Clothing,1.0,50.0,56.0,50.0
1771,13-09-2023,13:41:00,108,Male,24.0,Electronics,2.0,25.0,10.75,50.0
1772,03-02-2022,19:06:00,59,Male,26.0,Electronics,1.0,30.0,13.2,30.0
1773,12-12-2023,18:50:00,80,Male,25.0,Electronics,4.0,500.0,165.0,2000.0
1774,09-03-2023,06:48:00,2,Female,40.0,Clothing,2.0,25.0,8.0,50.0
1775,18-12-2022,08:04:00,78,Female,46.0,Electronics,4.0,25.0,13.75,100.0
1776,23-10-2022,20:07:00,111,Male,35.0,Clothing,3.0,30.0,32.1,90.0
1777,15-11-2023,12:06:00,74,Male,48.0,Electronics,3.0,50.0,19.5,150.0
1778,30-12-2023,19:57:00,94,Female,47.0,Beauty,4.0,25.0,11.25,100.0
1779,02-01-2023,19:45:00,3,Female,56.0,Electronics,2.0,500.0,190.0,1000.0
1780,11-12-2022,10:00:00,32,Male,52.0,Electronics,2.0,25.0,10.5,50.0
1781,13-10-2022,12:22:00,55,Male,35.0,Beauty,1.0,500.0,225.0,500.0
1782,07-04-2023,20:23:00,116,Male,59.0,Clothing,3.0,300.0,141.0,900.0
1783,05-09-2023,16:37:00,52,Female,56.0,Clothing,1.0,300.0,135.0,300.0
1784,28-12-2023,20:58:00,100,Female,34.0,Electronics,1.0,500.0,500.0,500.0
1785,20-02-2022,11:17:00,144,Female,31.0,Beauty,4.0,50.0,17.0,200.0
1786,27-09-2022,21:26:00,69,Male,48.0,Clothing,4.0,25.0,28.75,100.0
1787,30-05-2022,07:42:00,104,Male,41.0,Electronics,1.0,25.0,10.0,25.0
1788,03-05-2022,20:35:00,98,Female,52.0,Beauty,3.0,300.0,150.0,900.0
1789,10-11-2023,17:02:00,144,Female,61.0,Clothing,4.0,500.0,615.0,2000.0
1790,14-05-2023,20:52:00,147,Male,62.0,Clothing,1.0,25.0,7.5,25.0
1791,06-10-2022,14:52:00,87,Female,51.0,Beauty,1.0,25.0,7.0,25.0
1792,26-08-2023,17:37:00,88,Female,20.0,Beauty,1.0,50.0,26.5,50.0
1793,11-12-2022,06:05:00,88,Male,54.0,Beauty,1.0,30.0,10.8,30.0
1794,22-12-2022,19:40:00,26,Female,60.0,Beauty,1.0,300.0,351.0,300.0
1795,29-12-2023,18:50:00,86,Male,57.0,Electronics,1.0,300.0,105.0,300.0
1796,12-11-2023,18:36:00,69,Male,43.0,Beauty,4.0,30.0,11.1,120.0
1797,16-04-2022,11:47:00,147,Male,40.0,Clothing,3.0,25.0,12.25,75.0
1798,18-07-2023,20:26:00,96,Male,61.0,Clothing,1.0,50.0,20.0,50.0
1799,01-10-2023,19:09:00,132,Male,56.0,Electronics,2.0,50.0,51.0,100.0
1800,21-08-2022,10:53:00,1,Male,32.0,Clothing,4.0,300.0,111.0,1200.0
1801,10-07-2022,22:01:00,148,Male,21.0,Clothing,4.0,50.0,13.5,200.0
1802,13-07-2022,22:17:00,33,Female,46.0,Beauty,1.0,30.0,9.6,30.0
1803,26-12-2023,19:36:00,101,Male,39.0,Clothing,4.0,25.0,8.5,100.0
1804,10-01-2023,22:46:00,74,Male,42.0,Electronics,1.0,30.0,14.7,30.0
1805,10-10-2023,13:35:00,79,Female,30.0,Beauty,3.0,500.0,225.0,1500.0
1806,14-06-2023,10:13:00,61,Female,35.0,Beauty,3.0,300.0,102.0,900.0
1807,04-08-2022,22:15:00,19,Female,50.0,Electronics,4.0,50.0,22.0,200.0
1808,12-02-2023,10:48:00,109,Male,33.0,Beauty,4.0,500.0,210.0,2000.0
1809,16-10-2023,18:09:00,51,Female,62.0,Beauty,2.0,50.0,61.5,100.0
1810,22-09-2023,18:29:00,106,Male,59.0,Electronics,4.0,25.0,13.5,100.0
1811,09-12-2023,21:58:00,5,Male,61.0,Beauty,2.0,25.0,8.5,50.0
1812,25-10-2023,22:19:00,85,Male,19.0,Electronics,3.0,25.0,12.0,75.0
1813,22-11-2022,22:24:00,86,Male,52.0,Electronics,3.0,50.0,61.5,150.0
1814,07-09-2022,17:53:00,43,Female,59.0,Clothing,1.0,500.0,620.0,500.0
1815,24-05-2023,22:19:00,6,Female,51.0,Clothing,3.0,25.0,30.5,75.0
1816,17-06-2022,22:30:00,52,Male,47.0,Beauty,2.0,500.0,245.0,1000.0
1817,11-09-2022,21:22:00,82,Male,30.0,Beauty,4.0,50.0,50.0,200.0
1818,20-09-2023,17:29:00,4,Male,30.0,Electronics,1.0,500.0,150.0,500.0
1819,05-11-2022,20:44:00,83,Female,35.0,Beauty,2.0,50.0,13.5,100.0
1820,13-05-2023,21:31:00,1,Male,49.0,Electronics,4.0,50.0,22.0,200.0
1821,03-10-2022,07:17:00,42,Male,49.0,Electronics,1.0,300.0,108.0,300.0
1822,09-09-2023,17:15:00,15,Female,52.0,Beauty,3.0,50.0,21.0,150.0
1823,08-11-2022,22:28:00,58,Female,56.0,Electronics,2.0,50.0,26.5,100.0
1824,24-01-2023,20:19:00,4,Male,63.0,Clothing,4.0,30.0,12.6,120.0
1825,30-08-2023,18:34:00,105,Female,46.0,Beauty,1.0,25.0,27.0,25.0
1826,30-12-2022,22:05:00,104,Female,46.0,Clothing,1.0,300.0,297.0,300.0
1827,09-11-2022,20:02:00,62,Male,61.0,Beauty,3.0,300.0,132.0,900.0
1828,14-10-2022,14:14:00,99,Female,33.0,Electronics,4.0,300.0,165.0,1200.0
1829,30-05-2022,22:37:00,58,Male,61.0,Beauty,3.0,30.0,12.0,90.0
1830,04-03-2023,18:04:00,87,Female,64.0,Clothing,3.0,50.0,21.0,150.0
